TXID: 8e7d832e-c436-4486-8eca-84f804e1aede | Timestamp: 2014-02-20T04:20:41 | Amount: 1604.22 | Currency: GBP | SenderAcct: 9825360614326898 | ReceiverAcct: 0845323509129135 | SenderCountry: BR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 2f860f15-72db-4eb3-928c-812e261b51bf | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-0818 | Approver: EMP-5596 | SOF: None
TXID: 5441e866-0ba5-45d1-89a9-04d97c4fad82 | Timestamp: 1987-05-31T07:02:46 | Amount: 7019.04 | Currency: USD | SenderAcct: 9578307183098787 | ReceiverAcct: 9777481627199757 | SenderCountry: FR | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: df618290-0c80-45eb-8d2c-a9df6f49bef1 | RiskRating: Low | KYC: False | Retention: 7 | Initiator: EMP-9078 | Approver: EMP-6830 | SOF: Investment
TXID: ec8e4389-dae1-4d07-8fa4-3abe860a78d5 | Timestamp: 1978-11-04T07:02:17 | Amount: 11816.11 | Currency: GBP | SenderAcct: 5716775008037926 | ReceiverAcct: 5524035836051863 | SenderCountry: FR | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 78e326d6-380d-4076-94d7-993b53d9c6b4 | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-8744 | Approver: EMP-8250 | SOF: Investment
TXID: b7fbb626-18a0-4b0c-8448-4b35597580b5 | Timestamp: 1995-10-20T18:07:38 | Amount: 14294.65 | Currency: EUR | SenderAcct: 3189843442986099 | ReceiverAcct: 5356911681595210 | SenderCountry: DE | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: e0fb41a8-a000-4c26-97b7-e9368768e2bd | RiskRating: Low | KYC: True | Retention: 1 | Initiator: EMP-3001 | Approver: EMP-8929 | SOF: Investment
TXID: cd587457-f889-4f0d-b870-35fb64c09e87 | Timestamp: 1974-03-27T14:16:10 | Amount: 16485.69 | Currency: USD | SenderAcct: 1258956438728018 | ReceiverAcct: 1855358223049836 | SenderCountry: BR | ReceiverCountry: BR | Purpose: CASH | CustomerID: 259e4323-84ef-4f74-a415-35220868a666 | RiskRating: High | KYC: True | Retention: 7 | Initiator: EMP-0225 | Approver: EMP-3355 | SOF: Investment
TXID: c7f3c956-2b01-46d8-9784-75af03de6f14 | Timestamp: 2018-06-19T08:54:34 | Amount: 8799.24 | Currency: USD | SenderAcct: 2933953143740201 | ReceiverAcct: 7741611553011383 | SenderCountry: BR | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: 3da5340e-acf2-43cd-bb21-cb9e290bfcd2 | RiskRating: Low | KYC: True | Retention: 5 | Initiator: EMP-3828 | Approver: EMP-8639 | SOF: Investment
TXID: 3a699058-9276-4b7e-9f55-3fdb6a6269d1 | Timestamp: 1975-07-07T15:55:34 | Amount: 1179.52 | Currency: USD | SenderAcct: 0190476677882562 | ReceiverAcct: 3036333413568127 | SenderCountry: US | ReceiverCountry: FR | Purpose: CASH | CustomerID: 53e7ef03-74f1-4257-8692-ca962af7d892 | RiskRating: Low | KYC: True | Retention: 10 | Initiator: EMP-9543 | Approver: EMP-4329 | SOF: Investment
TXID: 5a920a0d-f122-4ed4-ae80-760dfa7b273d | Timestamp: 2022-08-09T18:35:49 | Amount: 3674.33 | Currency: USD | SenderAcct: 6885136855632850 | ReceiverAcct: 6739198759508310 | SenderCountry: CN | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 81ab6bf1-eadf-4083-8a1e-7f9a92b22bbb | RiskRating: Low | KYC: False | Retention: 7 | Initiator: EMP-3556 | Approver: EMP-2925 | SOF: Investment
TXID: f0f61ad7-6500-4eff-b95b-ccf10686f53f | Timestamp: 1984-11-19T13:55:25 | Amount: 567.46 | Currency: EUR | SenderAcct: 5885663429319341 | ReceiverAcct: 2714637256008169 | SenderCountry: CN | ReceiverCountry: DE | Purpose: CASH | CustomerID: f9914104-9e4d-40a4-ba62-6a2b7d9e3d7d | RiskRating: Low | KYC: True | Retention: 3 | Initiator: EMP-1591 | Approver: EMP-7801 | SOF: Salary
TXID: 0283f637-6b20-4ad6-b34f-9148c3358c6c | Timestamp: 2007-07-02T21:28:19 | Amount: 11858.63 | Currency: USD | SenderAcct: 8101632569559952 | ReceiverAcct: 4428342989694086 | SenderCountry: CN | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 3b8525ca-3c11-4161-a73c-e590a54ab661 | RiskRating: Medium | KYC: True | Retention: 5 | Initiator: EMP-3523 | Approver: EMP-6272 | SOF: None
TXID: 86d9947a-4b6c-460d-b7d5-352d928e978a | Timestamp: 1978-04-16T00:07:43 | Amount: 4142.62 | Currency: USD | SenderAcct: 2897527315813812 | ReceiverAcct: 3566131253850664 | SenderCountry: FR | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: 0a814664-ae40-4fa3-91f0-88c2b47f08a1 | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-4790 | Approver: EMP-5036 | SOF: Investment
TXID: 189edbf9-9122-4822-bb86-899677d0a693 | Timestamp: 1992-10-07T20:06:08 | Amount: 8005.73 | Currency: GBP | SenderAcct: 5980121511189834 | ReceiverAcct: 5908280453112622 | SenderCountry: FR | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: cfb7c5be-d923-4809-a8f7-d39fd3fda806 | RiskRating: High | KYC: True | Retention: 10 | Initiator: EMP-5693 | Approver: EMP-5464 | SOF: None
TXID: d2bab16c-333c-43ab-86a0-8df542172fbf | Timestamp: 2015-11-17T00:15:54 | Amount: 7537.33 | Currency: EUR | SenderAcct: 0744723558971573 | ReceiverAcct: 2426294304109077 | SenderCountry: FR | ReceiverCountry: BR | Purpose: CASH | CustomerID: 2892f9e8-28c9-4779-b972-229a63b6669d | RiskRating: Low | KYC: True | Retention: 5 | Initiator: EMP-5369 | Approver: EMP-9071 | SOF: Gift
TXID: eaf50d51-a1a3-4928-b036-74aa53f2a1ef | Timestamp: 2005-10-18T15:21:39 | Amount: 10065.91 | Currency: EUR | SenderAcct: 2320940505584338 | ReceiverAcct: 9101056806480019 | SenderCountry: DE | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: fdb03cb7-d2df-4f6f-8c08-0a81b900d507 | RiskRating: Low | KYC: False | Retention: 10 | Initiator: EMP-1500 | Approver: EMP-9936 | SOF: Gift
TXID: 0c163016-399d-4bac-a7cf-c7d01bf38cf7 | Timestamp: 1995-04-08T11:40:08 | Amount: 3690.23 | Currency: USD | SenderAcct: 1345353801641390 | ReceiverAcct: 7980478400800140 | SenderCountry: BR | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: a200e40b-b0ed-49b4-9d49-69d111d726b6 | RiskRating: Low | KYC: True | Retention: 10 | Initiator: EMP-3799 | Approver: EMP-1759 | SOF: Gift
TXID: 9dec3a71-0b2b-4a33-acb7-3d7a71f0a6bf | Timestamp: 2021-10-02T13:45:24 | Amount: 5736.15 | Currency: EUR | SenderAcct: 1537320399090447 | ReceiverAcct: 9013143628549484 | SenderCountry: FR | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 13600c27-abfe-40dc-a2de-d1b5a116f91e | RiskRating: Medium | KYC: True | Retention: 1 | Initiator: EMP-2852 | Approver: EMP-4464 | SOF: Salary
TXID: 54f72bef-5f58-4a6a-9cff-d03f251850f2 | Timestamp: 1993-07-11T13:24:39 | Amount: 7520.67 | Currency: EUR | SenderAcct: 8051934836167667 | ReceiverAcct: 6025656626249003 | SenderCountry: US | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 70da9ade-9d87-495d-9d49-08b170f109a5 | RiskRating: High | KYC: True | Retention: 3 | Initiator: EMP-3504 | Approver: EMP-2691 | SOF: Investment
TXID: 14d87649-0b49-4da5-8576-b671cfcc09e7 | Timestamp: 1972-01-13T17:46:21 | Amount: 8274.73 | Currency: USD | SenderAcct: 1366301862714361 | ReceiverAcct: 6175067378550527 | SenderCountry: FR | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: 1417fba4-7438-4061-ab61-e17ceee763a4 | RiskRating: Medium | KYC: False | Retention: 5 | Initiator: EMP-8972 | Approver: EMP-1922 | SOF: Investment
TXID: 36d5d9d6-e27a-46dd-b106-663e081e8f9f | Timestamp: 2002-01-03T16:48:31 | Amount: 4012.57 | Currency: EUR | SenderAcct: 8907876748576734 | ReceiverAcct: 0669822205949709 | SenderCountry: US | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: 629a8aa7-9aef-4477-91f6-e40c8f611f19 | RiskRating: Medium | KYC: False | Retention: 10 | Initiator: EMP-4169 | Approver: EMP-1493 | SOF: None
TXID: 666aa6fd-eac2-4b7a-90e3-c8d4c2b28da1 | Timestamp: 1977-05-01T07:06:15 | Amount: 14004.48 | Currency: GBP | SenderAcct: 0426825128411724 | ReceiverAcct: 6072151998117486 | SenderCountry: CN | ReceiverCountry: DE | Purpose: CASH | CustomerID: 1278d0f4-d99c-4387-90da-429f65d1e64a | RiskRating: Medium | KYC: False | Retention: 10 | Initiator: EMP-0178 | Approver: EMP-9792 | SOF: Salary
TXID: cd22487c-a7fa-463e-a83b-f143550d07f8 | Timestamp: 2015-12-25T13:24:45 | Amount: 10007.42 | Currency: USD | SenderAcct: 0397788623159159 | ReceiverAcct: 6562921869262101 | SenderCountry: CN | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: 9de0eef6-7dbb-4cb6-8f9e-d46ce57dce02 | RiskRating: High | KYC: True | Retention: 10 | Initiator: EMP-2893 | Approver: EMP-2825 | SOF: Salary
TXID: ea44baab-15b8-47d7-80bd-66623a250ca1 | Timestamp: 1996-08-13T03:49:58 | Amount: 2647.32 | Currency: GBP | SenderAcct: 4820962315604600 | ReceiverAcct: 5003364109883851 | SenderCountry: US | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: 7409f0ec-bb97-4a00-b7b5-016834f89025 | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-4386 | Approver: EMP-3582 | SOF: Salary
TXID: f375d59c-3161-46ef-8f68-75f95278f080 | Timestamp: 2014-07-19T20:04:51 | Amount: 1534.32 | Currency: GBP | SenderAcct: 7534728647084558 | ReceiverAcct: 4759962338165758 | SenderCountry: FR | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: 7628ab59-e11d-41ca-a824-f4f058108d40 | RiskRating: Low | KYC: False | Retention: 7 | Initiator: EMP-2398 | Approver: EMP-8443 | SOF: Investment
TXID: 970db419-e59a-4a6c-872f-950972fbad1c | Timestamp: 1973-03-21T15:25:41 | Amount: 2358.19 | Currency: USD | SenderAcct: 9596898797495095 | ReceiverAcct: 0783213487606531 | SenderCountry: FR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 424756d9-362f-4762-878a-3775b3f03867 | RiskRating: High | KYC: True | Retention: 3 | Initiator: EMP-0812 | Approver: EMP-6805 | SOF: Salary
TXID: 68aadb29-28a1-44a3-8869-9905e6951508 | Timestamp: 1975-07-31T19:52:31 | Amount: 12708.29 | Currency: EUR | SenderAcct: 8862284629530081 | ReceiverAcct: 7933081493316325 | SenderCountry: CN | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: a5a1c204-fb2c-4fe0-8ef9-e2b989e4e11c | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-8046 | Approver: EMP-3077 | SOF: Salary
TXID: 23fdf95b-34bf-4ad9-8da6-601f93a88224 | Timestamp: 2011-01-23T18:25:57 | Amount: 3543.35 | Currency: EUR | SenderAcct: 0908246788363086 | ReceiverAcct: 7623350310009751 | SenderCountry: CN | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: d2f13c9a-5ea7-4405-9b82-836f9f408869 | RiskRating: Medium | KYC: False | Retention: 3 | Initiator: EMP-1625 | Approver: EMP-3553 | SOF: None
TXID: fc6a8a28-5067-48bd-b640-044bb32cf0f7 | Timestamp: 1998-06-01T03:09:47 | Amount: 16562.81 | Currency: EUR | SenderAcct: 7197781779699608 | ReceiverAcct: 0582114212729017 | SenderCountry: CN | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: 3eea4118-a9c9-4ccd-930b-18d4510b34b6 | RiskRating: Medium | KYC: False | Retention: 3 | Initiator: EMP-6539 | Approver: EMP-3483 | SOF: Salary
TXID: 8e6f65c8-b70c-40b1-8e82-6fcf35308338 | Timestamp: 1995-06-27T16:05:14 | Amount: 1114.24 | Currency: EUR | SenderAcct: 2715976037023669 | ReceiverAcct: 7026787406333563 | SenderCountry: FR | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: 095af5d2-b74f-4f45-82b3-cb8233e8f831 | RiskRating: Medium | KYC: True | Retention: 5 | Initiator: EMP-8092 | Approver: EMP-3265 | SOF: None
TXID: ef4b60df-a190-48bd-bc40-3bc713aaeb09 | Timestamp: 2020-09-25T11:24:43 | Amount: 4826.65 | Currency: EUR | SenderAcct: 2359407708000989 | ReceiverAcct: 9886451854818518 | SenderCountry: CN | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 543d42bf-1d91-4267-9bbb-c9939f6d8786 | RiskRating: Medium | KYC: False | Retention: 3 | Initiator: EMP-4629 | Approver: EMP-6952 | SOF: Salary
TXID: 605d9aa0-d106-47f3-a66f-ff8aa61980bd | Timestamp: 2014-05-05T22:58:09 | Amount: 7664.5 | Currency: GBP | SenderAcct: 6785698857952340 | ReceiverAcct: 7675207947689730 | SenderCountry: DE | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: e9d388e3-fca1-4d34-9e08-1c3de8a04a3b | RiskRating: Low | KYC: True | Retention: 1 | Initiator: EMP-1912 | Approver: EMP-4672 | SOF: Investment
TXID: 567f4ef4-ebdc-49b3-b443-658e9cae0aba | Timestamp: 1979-05-12T06:25:20 | Amount: 11596.52 | Currency: EUR | SenderAcct: 7668270780104574 | ReceiverAcct: 5173859770276701 | SenderCountry: DE | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 61684f0a-0beb-421e-ab66-5dece0548a82 | RiskRating: Low | KYC: True | Retention: 5 | Initiator: EMP-6797 | Approver: EMP-2007 | SOF: None
TXID: 42df0809-11f6-4396-beec-efe433a36f71 | Timestamp: 1984-08-02T21:01:01 | Amount: 9171.37 | Currency: USD | SenderAcct: 9777214585943449 | ReceiverAcct: 5736067833352957 | SenderCountry: FR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: a76fda2d-9645-49d9-be1b-8b6e0cd1821b | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-8030 | Approver: EMP-1300 | SOF: None
TXID: 304db951-2769-4716-b550-c9a88772c91a | Timestamp: 2013-04-29T21:03:41 | Amount: 1935.94 | Currency: EUR | SenderAcct: 2284743016511859 | ReceiverAcct: 2291691927526601 | SenderCountry: DE | ReceiverCountry: BR | Purpose: CASH | CustomerID: b7b13bd3-a394-4d9a-a17a-68bb48bb84c0 | RiskRating: Low | KYC: True | Retention: 5 | Initiator: EMP-6807 | Approver: EMP-2024 | SOF: Investment
TXID: 4c48b730-0f4a-469b-8aa6-7b1c08a94bec | Timestamp: 2007-04-29T08:37:20 | Amount: 7000.53 | Currency: USD | SenderAcct: 6757644431574287 | ReceiverAcct: 7999818808385796 | SenderCountry: DE | ReceiverCountry: US | Purpose: CASH | CustomerID: 663c570d-1488-45e7-ab6c-19b7ac11afad | RiskRating: Low | KYC: False | Retention: 10 | Initiator: EMP-8785 | Approver: EMP-7151 | SOF: Gift
TXID: 3389dabd-1c68-4da4-9c9c-b933b5a3de9f | Timestamp: 1998-12-06T05:05:46 | Amount: 4299.84 | Currency: EUR | SenderAcct: 7520586787119932 | ReceiverAcct: 2498746858983524 | SenderCountry: US | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: 623b6508-1cef-4e86-a126-df69f58eac5a | RiskRating: Medium | KYC: False | Retention: 3 | Initiator: EMP-0661 | Approver: EMP-3245 | SOF: Gift
TXID: 915513b7-d787-46a4-baa1-6d9b02a313ad | Timestamp: 1997-01-27T07:16:18 | Amount: 9843.53 | Currency: GBP | SenderAcct: 4438264643193346 | ReceiverAcct: 5400150999674295 | SenderCountry: US | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 6d0a9e35-cf3b-4227-84cc-ec969900a338 | RiskRating: High | KYC: True | Retention: 1 | Initiator: EMP-7457 | Approver: EMP-2606 | SOF: Investment
TXID: 6b754842-b5e0-485b-81e1-0b09e298cbb2 | Timestamp: 2018-06-24T23:20:48 | Amount: 4310.79 | Currency: GBP | SenderAcct: 7884898687127911 | ReceiverAcct: 1294332293962843 | SenderCountry: BR | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 4673fbc2-4086-4b78-a874-7dc145aa9a6c | RiskRating: High | KYC: True | Retention: 10 | Initiator: EMP-4563 | Approver: EMP-4275 | SOF: None
TXID: d770253d-ef0f-4330-961e-be486597efab | Timestamp: 2007-04-29T08:46:53 | Amount: 8909.61 | Currency: EUR | SenderAcct: 9354239257638650 | ReceiverAcct: 0032980325304967 | SenderCountry: BR | ReceiverCountry: BR | Purpose: CASH | CustomerID: f389a0c1-e783-4ab5-ab6e-5a56c7ccd76f | RiskRating: Medium | KYC: False | Retention: 5 | Initiator: EMP-2369 | Approver: EMP-9940 | SOF: Gift
TXID: 906df148-3b5f-4227-8650-642395483671 | Timestamp: 1974-08-06T08:47:37 | Amount: 5281.06 | Currency: GBP | SenderAcct: 5222445136918646 | ReceiverAcct: 5061163433693855 | SenderCountry: BR | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: f08aaa7f-dc1b-40db-a0c0-c5242cd289e0 | RiskRating: Medium | KYC: False | Retention: 10 | Initiator: EMP-2604 | Approver: EMP-7610 | SOF: Salary
TXID: efb7acbb-de75-4d70-ab76-b25a8e64ca64 | Timestamp: 2015-07-03T03:09:40 | Amount: 3393.16 | Currency: EUR | SenderAcct: 4605199316449606 | ReceiverAcct: 7690420977025744 | SenderCountry: DE | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: a32b6017-a1e0-489e-8e60-5fd92c8889cd | RiskRating: Low | KYC: False | Retention: 7 | Initiator: EMP-9445 | Approver: EMP-1500 | SOF: Gift
TXID: bf711297-bfad-471a-9087-e35c31e566a6 | Timestamp: 1988-09-02T00:05:14 | Amount: 8170.37 | Currency: USD | SenderAcct: 6524650465868822 | ReceiverAcct: 0961342383543222 | SenderCountry: FR | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 4cde0f4e-02fc-44fa-b5db-b7e71935ce99 | RiskRating: High | KYC: True | Retention: 5 | Initiator: EMP-7854 | Approver: EMP-4755 | SOF: Investment
TXID: 974a7bb3-87fc-4c58-814b-03778cf0a9f5 | Timestamp: 2010-07-28T18:04:21 | Amount: 1560.02 | Currency: GBP | SenderAcct: 1203145699106582 | ReceiverAcct: 9875479082489943 | SenderCountry: BR | ReceiverCountry: FR | Purpose: CASH | CustomerID: 2aea3788-618d-40a1-831d-e6575f40b3b5 | RiskRating: Low | KYC: False | Retention: 3 | Initiator: EMP-0365 | Approver: EMP-1454 | SOF: Salary
TXID: ea65f672-189f-47da-8948-e7e0aad1d41f | Timestamp: 2021-07-01T21:00:26 | Amount: 14501.03 | Currency: EUR | SenderAcct: 1251716266067876 | ReceiverAcct: 8252161077913630 | SenderCountry: CN | ReceiverCountry: US | Purpose: CASH | CustomerID: bc5eb6c5-9593-4efa-aaa2-8d18c110973e | RiskRating: Low | KYC: False | Retention: 7 | Initiator: EMP-6633 | Approver: EMP-8461 | SOF: Gift
TXID: 7ab95802-c45b-4ea0-9c5d-7068dda66725 | Timestamp: 2011-07-10T14:28:29 | Amount: 13782.3 | Currency: GBP | SenderAcct: 9023073317153788 | ReceiverAcct: 2299780189239808 | SenderCountry: DE | ReceiverCountry: BR | Purpose: CASH | CustomerID: a1339607-6062-4f29-ad83-bd419df1d590 | RiskRating: Medium | KYC: False | Retention: 10 | Initiator: EMP-7929 | Approver: EMP-5681 | SOF: None
TXID: 4afba72a-b9ca-4cfa-aea7-23ce039b503a | Timestamp: 2024-05-31T00:08:50 | Amount: 4165.52 | Currency: EUR | SenderAcct: 5709109903833195 | ReceiverAcct: 3713503714140159 | SenderCountry: BR | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 8745178d-9b69-4a0c-8896-f56a083cfcce | RiskRating: Medium | KYC: True | Retention: 5 | Initiator: EMP-1682 | Approver: EMP-2162 | SOF: Investment
TXID: 4c7d77c6-a9e7-4bc3-9f97-8bbd299fc7d6 | Timestamp: 1973-11-18T13:41:19 | Amount: 16245.37 | Currency: EUR | SenderAcct: 7670476277449770 | ReceiverAcct: 1098166952216757 | SenderCountry: BR | ReceiverCountry: FR | Purpose: CASH | CustomerID: 57da0bd3-7d66-4aaf-867f-164a5679c0c9 | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-0087 | Approver: EMP-0190 | SOF: Gift
TXID: d6723fe3-9c65-4888-8df3-2eb46fccbfe7 | Timestamp: 1992-10-10T06:33:22 | Amount: 1998.77 | Currency: USD | SenderAcct: 4597636011867032 | ReceiverAcct: 0263147711528816 | SenderCountry: BR | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: bc87cfe1-415b-4c32-924c-46bc39526516 | RiskRating: High | KYC: True | Retention: 5 | Initiator: EMP-9198 | Approver: EMP-1864 | SOF: None
TXID: 60cdedd7-de66-4ca8-8d4f-0eeea0c33fd5 | Timestamp: 2009-11-18T13:26:16 | Amount: 8036.01 | Currency: GBP | SenderAcct: 0381686538104428 | ReceiverAcct: 8824549396926428 | SenderCountry: BR | ReceiverCountry: CN | Purpose: CASH | CustomerID: f7cbb48a-0356-4f8a-9a1b-a7087d74f775 | RiskRating: Medium | KYC: False | Retention: 1 | Initiator: EMP-9693 | Approver: EMP-6054 | SOF: Gift
TXID: ea45d2cb-a45a-45ed-9613-329335c6b310 | Timestamp: 2003-04-28T20:08:32 | Amount: 2530.61 | Currency: GBP | SenderAcct: 7012247398461827 | ReceiverAcct: 3903082584279283 | SenderCountry: US | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: 85b3972c-2ed0-43b8-af53-7f64ac9a4bf5 | RiskRating: Low | KYC: False | Retention: 3 | Initiator: EMP-7538 | Approver: EMP-7282 | SOF: Salary
TXID: bffef543-3167-4fe0-8f43-122597c7c4c2 | Timestamp: 2017-03-14T13:36:37 | Amount: 15047.49 | Currency: GBP | SenderAcct: 4523985631507750 | ReceiverAcct: 0385940806151388 | SenderCountry: FR | ReceiverCountry: BR | Purpose: CASH | CustomerID: f55b17fe-0990-4c19-9dc7-219c37098eef | RiskRating: High | KYC: True | Retention: 3 | Initiator: EMP-5783 | Approver: EMP-4654 | SOF: Investment
TXID: a6abfbb3-afdf-4daa-ad47-60e8c48b26c8 | Timestamp: 2025-06-15T14:15:16 | Amount: 5811.79 | Currency: GBP | SenderAcct: 5706979756375272 | ReceiverAcct: 4188239712545184 | SenderCountry: DE | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 526f20d4-c3bd-4fa0-8b20-34c289ecec73 | RiskRating: High | KYC: True | Retention: 1 | Initiator: EMP-3437 | Approver: EMP-7020 | SOF: None
TXID: e7b3f722-f33b-4f19-bdae-9d89d869028f | Timestamp: 2012-08-09T11:59:53 | Amount: 1670.96 | Currency: GBP | SenderAcct: 5763513093473888 | ReceiverAcct: 4982798513845143 | SenderCountry: BR | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: 6363e092-9fcd-4249-acba-d9b4abd54c06 | RiskRating: High | KYC: True | Retention: 7 | Initiator: EMP-8669 | Approver: EMP-9822 | SOF: Salary
TXID: f3472b45-18e0-4ff4-ae63-081da6de739c | Timestamp: 1977-01-06T07:52:23 | Amount: 3324.54 | Currency: EUR | SenderAcct: 1531241536467147 | ReceiverAcct: 4982954078357711 | SenderCountry: US | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: 4fcf0733-d416-44dc-b124-9b86aa048b68 | RiskRating: Low | KYC: True | Retention: 10 | Initiator: EMP-1544 | Approver: EMP-3881 | SOF: Gift
TXID: 8e5a33e2-2a6c-4a81-a1fa-3881c726c7dc | Timestamp: 1996-11-06T06:11:39 | Amount: 5627.49 | Currency: EUR | SenderAcct: 0849702065630228 | ReceiverAcct: 0233808472229404 | SenderCountry: DE | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: cd8031ef-5004-4658-b5fe-c9436e0aa56c | RiskRating: Medium | KYC: True | Retention: 3 | Initiator: EMP-3001 | Approver: EMP-9241 | SOF: Gift
TXID: c01317fd-6951-4b43-bfc0-23d6e1d52a49 | Timestamp: 1980-05-17T22:29:30 | Amount: 17287.24 | Currency: EUR | SenderAcct: 6356374561813591 | ReceiverAcct: 0848078092027611 | SenderCountry: BR | ReceiverCountry: BR | Purpose: CASH | CustomerID: 6866678d-f69a-4f9d-ad9a-545a46ed45c7 | RiskRating: Low | KYC: False | Retention: 1 | Initiator: EMP-1294 | Approver: EMP-1622 | SOF: Investment
TXID: 7b44b038-7b9b-4cf3-b003-f28c2b79c34c | Timestamp: 1985-02-18T13:45:31 | Amount: 6488.71 | Currency: GBP | SenderAcct: 3864876819284922 | ReceiverAcct: 9042607495336370 | SenderCountry: DE | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: a3a2cfb1-7413-4b5e-876c-9f96db0ddd2c | RiskRating: Medium | KYC: True | Retention: 7 | Initiator: EMP-9376 | Approver: EMP-6132 | SOF: Investment
TXID: de582387-4ce6-40c7-9f63-15843d427bc3 | Timestamp: 1979-09-15T21:46:28 | Amount: 5610.95 | Currency: USD | SenderAcct: 1298401921869957 | ReceiverAcct: 6279151446527142 | SenderCountry: US | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: c765a417-60d8-4e5f-a3b4-f29502aaaa81 | RiskRating: High | KYC: False | Retention: 1 | Initiator: EMP-9603 | Approver: EMP-7243 | SOF: Salary
